Turbine ID,Project State,Project Name,Year Online,Number of Project Turbines,Average Turbine Capacity,Turbine Manufacturer,Turbine Model,Total Rated Capacity,Hub Height,Total Height
3122758,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122756,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122729,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122719,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122715,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122721,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122749,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122764,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122714,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122767,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122743,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122731,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122748,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122738,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122705,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122742,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122708,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122730,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122726,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122713,MN,Trimont Wind,2005,67,107.2,GE Wind,GE1.6-91,1600,80,125.6
3122773,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122783,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122798,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122826,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122796,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122817,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122819,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122787,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122820,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122776,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122835,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122804,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122816,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122806,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122780,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122792,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122839,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122778,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122818,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122825,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122832,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122789,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122838,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122858,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122856,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122822,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122845,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122786,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122846,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122827,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122809,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122823,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122810,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122779,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122784,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122801,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122802,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122790,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122857,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122795,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122799,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122769,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122782,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122840,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122849,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122781,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122797,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122803,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122834,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122833,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122829,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122775,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122807,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122824,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122852,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122830,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122788,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122794,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122772,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122815,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122811,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122853,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122812,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122813,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122770,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122844,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122805,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122774,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122777,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122793,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122828,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122843,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122850,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122771,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122836,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122821,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122847,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122800,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122814,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122837,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122855,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122808,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122848,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122842,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122791,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122785,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122851,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122831,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122841,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3122854,TX,Trinity Hills,2012,90,198,Vestas,V110-2.2,2200,80,135
3086001,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3069780,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085983,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3069777,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085955,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085962,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085963,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3069773,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085967,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085959,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085976,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085988,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3086000,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085984,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085958,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086003,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086006,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085968,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086004,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085974,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3069781,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085965,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086007,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3069779,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3069775,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085994,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085987,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085990,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085992,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3069774,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086008,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085977,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085970,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085980,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085975,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085998,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085964,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085971,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085995,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085999,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085978,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085979,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085956,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3069776,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085961,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085997,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086009,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3081960,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085973,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085991,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085982,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085996,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085972,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085960,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085989,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085986,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085981,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085985,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3085966,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085993,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1500,80,123.4
3086002,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3086005,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085969,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3085957,IA,Victory(Carroll),2017,66,104.2,GE Wind,GE1.5-87,1600,80,123.4
3104308,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104302,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104317,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104295,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104358,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104279,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104360,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104327,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104265,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104267,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104285,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104356,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104291,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104331,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104351,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104297,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104354,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104293,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104313,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104338,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104328,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104306,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104348,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104273,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104332,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104261,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104280,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104359,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104319,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104353,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104345,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104325,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104343,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104264,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104316,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104336,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104304,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104311,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104282,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104281,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104326,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104276,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104342,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104268,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104347,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104307,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104322,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104294,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104318,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104357,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104305,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104320,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104361,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104274,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104321,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104340,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104324,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104349,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104298,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104334,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104296,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104350,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104303,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104289,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104262,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104263,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104288,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104270,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104312,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104335,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104287,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104323,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104314,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104344,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104301,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104346,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104337,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104315,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104284,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104300,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104329,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104355,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104341,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104277,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104339,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104330,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104266,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104333,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104269,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104362,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104309,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104292,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104272,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104290,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104283,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104278,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104275,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104271,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104310,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104352,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104286,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3104299,IA,Walnut Wind Project,2008,102,165.24,GE Wind,GE1.62-91.5,1620,80,125.9
3122881,OK,Weatherford Wind Energy Center,2005,71,113.6,GE Wind,GE1.6-91,1600,80,125.6
3122861,OK,Weatherford Wind Energy Center,2005,71,113.6,GE Wind,GE1.6-91,1600,80,125.6
3122869,OK,Weatherford Wind Energy Center,2005,71,113.6,GE Wind,GE1.6-91,1600,80,125.6
3122917,OK,Weatherford Wind Energy Center,2005,71,113.6,GE Wind,GE1.6-91,1600,80,125.6
3122900,OK,Weatherford Wind Energy Center,2005,71,113.6,GE Wind,GE1.6-91,1600,80,125.6
3104911,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104881,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104909,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104884,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104885,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104893,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104889,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104905,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104890,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104883,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104897,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104891,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104878,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104908,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104887,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
3104894,SD,Wessington Springs,2009,34,51,GE Wind,GE1.5-91,1500,80,125.6
